읍면동별 세대원수별 세대수,,,,,,,,,,,,,,
2016년 12월,,,,,,,,,,,,,,
행정기관코드,시도,시군구,읍면동,전체세대,1인세대,2인세대,3인세대,4인세대,5인세대,6인세대,7인세대,8인세대,9인세대,10인세대이상
4313060500,충청북도,충주시,달천동,2248,1206,500,248,189,64,29,7,3,1,1
4313061000,충청북도,충주시,봉방동,4780,1978,1060,775,699,206,48,12,1,0,1
4313062500,충청북도,충주시,칠금.금릉동,6268,1573,1337,1301,1501,437,93,19,5,1,1
4313063000,충청북도,충주시,연수동,16673,5457,3883,3188,3115,825,169,27,6,3,0
4313064000,충청북도,충주시,목행.용탄동,2589,803,507,471,609,154,33,8,3,0,1
4315000000,충청북도,제천시,,60946,23790,15451,9867,8301,2680,644,158,31,8,16
4315025000,충청북도,제천시,봉양읍,3556,1565,1048,491,285,117,35,10,4,0,1
4315031000,충청북도,제천시,금성면,1027,470,282,140,79,38,14,2,0,2,0
4315032000,충청북도,제천시,청풍면,730,375,231,70,28,17,3,6,0,0,0
4315033000,충청북도,제천시,수산면,1195,609,389,107,49,32,8,1,0,0,0
4315034000,충청북도,제천시,덕산면,1181,546,380,140,64,35,14,1,1,0,0
4315035000,충청북도,제천시,한수면,383,179,107,48,29,11,7,1,0,0,1
4315036000,충청북도,제천시,백운면,1684,723,580,201,109,50,13,3,3,1,1
4315038000,충청북도,제천시,송학면,2572,1151,793,323,181,85,28,10,1,0,0
4315051000,충청북도,제천시,교동,6802,1683,1637,1400,1466,490,99,22,2,2,1
4315051700,충청북도,제천시,의암동,3737,1148,865,714,737,203,56,13,0,0,1
4315052700,충청북도,제천시,인성동,3211,1407,832,450,330,130,50,9,3,0,0
4315053700,충청북도,제천시,남현동,2625,974,775,431,298,105,29,10,2,0,1
4315054700,충청북도,제천시,영서동,4208,1851,1114,622,430,147,33,8,1,1,1
4315056000,충청북도,제천시,용두동,8339,3708,1549,1345,1290,365,65,14,3,0,0
4315057700,충청북도,제천시,신백동,5233,1706,1237,942,990,277,60,15,2,0,4
4315059000,충청북도,제천시,청전동,8234,3198,2126,1429,1081,308,73,12,3,1,3
4315060500,충청북도,제천시,화산동,6229,2497,1506,1014,855,270,57,21,6,1,2
4372000000,충청북도,보은군,,16304,6933,4816,2152,1392,668,239,71,22,5,6
4372025000,충청북도,보은군,보은읍,6622,2486,1754,1011,820,381,128,31,7,2,2
4372031500,충청북도,보은군,속리산면,1095,529,324,122,66,38,12,3,0,0,1
4372032500,충청북도,보은군,장안면,799,351,220,122,59,30,12,2,3,0,0
4372033000,충청북도,보은군,마로면,1280,574,435,160,64,31,10,5,0,1,0
4372034000,충청북도,보은군,탄부면,965,432,348,100,52,17,12,4,0,0,0
4372035000,충청북도,보은군,삼승면,1194,503,390,156,66,50,18,7,3,1,0
4372036000,충청북도,보은군,수한면,984,460,289,120,70,30,8,3,2,1,1
4372037000,충청북도,보은군,회남면,447,228,142,38,25,7,6,1,0,0,0
4372038500,충청북도,보은군,회인면,994,468,327,93,54,29,16,4,3,0,0
4372039000,충청북도,보은군,내북면,1012,530,282,108,52,17,12,8,2,0,1
4372040000,충청북도,보은군,산외면,912,372,305,122,64,38,5,3,2,0,1
4373000000,충청북도,옥천군,,23092,8881,6418,3503,2695,1118,318,103,33,14,9
4373025000,충청북도,옥천군,옥천읍,11496,3457,2867,2104,2023,773,192,55,14,6,5
4373031000,충청북도,옥천군,동이면,1634,697,504,219,112,56,26,14,4,2,0
4373032000,충청북도,옥천군,안남면,781,380,240,89,34,25,6,4,2,1,0
4373033000,충청북도,옥천군,안내면,1122,517,386,120,59,22,12,4,1,1,0
4373034000,충청북도,옥천군,청성면,1388,714,453,135,51,27,4,2,2,0,0
4373035000,충청북도,옥천군,청산면,1734,833,541,197,97,44,16,4,1,1,0
4373036000,충청북도,옥천군,이원면,2227,1021,638,301,132,81,37,11,3,2,1
4373037000,충청북도,옥천군,군서면,1195,553,370,138,76,41,11,4,2,0,0
4373038000,충청북도,옥천군,군북면,1515,709,419,200,111,49,14,5,4,1,3
4374000000,충청북도,영동군,,23840,10313,6485,3197,2275,1058,369,106,22,9,6
4374025000,충청북도,영동군,영동읍,9571,3760,2146,1508,1326,604,163,46,11,2,5
4374031000,충청북도,영동군,용산면,1793,841,515,222,130,50,24,9,2,0,0
4374032000,충청북도,영동군,황간면,2248,960,660,315,187,77,38,7,2,2,0
4374033500,충청북도,영동군,추풍령면,1224,559,359,139,89,51,17,7,2,1,0
4374034000,충청북도,영동군,매곡면,1052,481,311,132,76,35,14,3,0,0,0
4374035000,충청북도,영동군,상촌면,1298,597,433,143,70,30,20,4,1,0,0
4374036000,충청북도,영동군,양강면,1662,756,488,190,112,73,29,12,1,1,0
4374037000,충청북도,영동군,용화면,549,256,179,53,34,15,10,2,0,0,0
4374038000,충청북도,영동군,학산면,1587,756,512,177,79,44,13,6,0,0,0
4374039000,충청북도,영동군,양산면,1047,496,330,106,68,26,16,2,1,2,0
4374040000,충청북도,영동군,심천면,1809,851,552,212,104,53,25,8,2,1,1
4374500000,충청북도,증평군,,16238,6263,3838,2627,2407,855,178,49,15,6,0
4374525000,충청북도,증평군,증평읍,15238,5865,3528,2467,2332,820,164,43,13,6,0
4374531000,충청북도,증평군,도안면,1000,398,310,160,75,35,14,6,2,0,0
4375000000,충청북도,진천군,,30746,12326,7122,4760,4395,1607,404,82,30,7,13
4375025000,충청북도,진천군,진천읍,12956,4636,2867,2220,2212,781,185,37,12,1,5
4375031000,충청북도,진천군,덕산면,4551,1713,1027,747,722,262,63,12,4,0,1
4375032000,충청북도,진천군,초평면,1663,719,487,210,141,74,22,9,1,0,0
4375033000,충청북도,진천군,문백면,1866,884,505,231,143,70,21,5,2,2,3
4375034000,충청북도,진천군,백곡면,1162,580,332,138,66,28,14,3,0,0,1
4375035000,충청북도,진천군,이월면,3471,1532,899,473,381,133,43,4,3,2,1
4375037000,충청북도,진천군,광혜원면,5077,2262,1005,741,730,259,56,12,8,2,2
4376000000,충청북도,괴산군,,19905,9347,5779,2435,1424,607,225,54,18,10,6
4376025000,충청북도,괴산군,괴산읍,4737,2106,1151,654,507,225,67,18,6,2,1
4376031000,충청북도,괴산군,감물면,1042,445,327,131,86,33,18,2,0,0,0
4376032000,충청북도,괴산군,장연면,1105,552,326,134,61,16,10,2,1,2,1
4376033000,충청북도,괴산군,연풍면,1294,582,411,154,101,33,10,3,0,0,0
4376034000,충청북도,괴산군,칠성면,1645,777,496,192,113,45,17,3,2,0,0
4376035000,충청북도,괴산군,문광면,1168,575,360,119,62,30,14,3,4,0,1
4376036000,충청북도,괴산군,청천면,2824,1398,896,295,152,56,19,4,1,2,1
4376037000,충청북도,괴산군,청안면,1873,922,550,223,94,53,19,9,2,1,0
4376039000,충청북도,괴산군,사리면,1561,745,461,189,91,48,21,3,0,3,0
4376040000,충청북도,괴산군,소수면,1102,535,327,150,45,27,11,6,1,0,0
4376041000,충청북도,괴산군,불정면,1554,710,474,194,112,41,19,1,1,0,2
4377000000,충청북도,음성군,,44649,19599,10624,6349,5526,1847,508,136,28,11,21
4377025000,충청북도,음성군,음성읍,8223,3379,2075,1239,1041,345,112,23,4,0,5
4377025300,충청북도,음성군,금왕읍,9762,4205,2131,1463,1397,409,117,30,5,3,2
4377031000,충청북도,음성군,소이면,1627,765,512,185,97,46,12,6,2,1,1
4377032000,충청북도,음성군,원남면,1659,797,508,194,100,35,18,6,0,1,0
4377033000,충청북도,음성군,맹동면,4682,2093,992,726,646,163,35,9,3,3,12
4377034000,충청북도,음성군,대소면,7194,2971,1549,1050,1154,368,81,16,5,0,0
4377035000,충청북도,음성군,삼성면,3935,1964,895,495,379,148,37,14,3,0,0
4377036000,충청북도,음성군,생극면,2421,1194,614,276,197,97,28,11,3,0,1
4377037000,충청북도,음성군,감곡면,5146,2231,1348,721,515,236,68,21,3,3,0
4380000000,충청북도,단양군,,14744,6506,4078,1991,1388,552,160,46,11,5,7
4380025000,충청북도,단양군,단양읍,4795,1872,1208,741,642,248,60,21,3,0,0
4380025300,충청북도,단양군,매포읍,2827,1121,756,434,341,127,40,4,3,1,0
4380031000,충청북도,단양군,대강면,1390,704,417,153,63,35,15,1,0,1,1
4380032000,충청북도,단양군,가곡면,1095,508,327,148,76,29,5,1,0,0,1
4380033000,충청북도,단양군,영춘면,1782,884,487,202,113,58,21,9,2,3,3
4380034000,충청북도,단양군,어상천면,953,411,324,126,58,19,9,4,2,0,0
4380035000,충청북도,단양군,적성면,860,442,282,79,32,13,5,4,1,0,2
4380036000,충청북도,단양군,단성면,1042,564,277,108,63,23,5,2,0,0,0
4400000000,충청남도,,,902294,346000,207370,146370,141521,45418,11287,3072,789,255,212
4413000000,충청남도,천안시,,254676,94702,47390,44845,50272,13701,2792,708,181,58,27
4413100000,충청남도,천안시 동남구,,107475,39708,21637,18705,19903,5832,1222,347,80,29,12
4413125000,충청남도,천안시 동남구,목천읍,10867,3718,2320,1985,2102,593,114,24,8,3,0
4413131000,충청남도,천안시 동남구,풍세면,2082,893,552,294,224,83,23,8,3,2,0
4413132000,충청남도,천안시 동남구,광덕면,2246,1022,596,350,168,76,26,8,0,0,0
4413133000,충청남도,천안시 동남구,북면,2436,1187,625,304,209,84,16,8,0,3,0
4413134000,충청남도,천안시 동남구,성남면,1689,755,465,224,145,62,24,10,2,0,2
4413135000,충청남도,천안시 동남구,수신면,1229,558,353,153,96,46,18,3,1,1,0
4413136000,충청남도,천안시 동남구,병천면,3278,1601,792,406,317,115,30,17,0,0,0
4413137000,충청남도,천안시 동남구,동면,1139,542,327,146,72,33,14,3,1,0,1
4413151000,충청남도,천안시 동남구,중앙동,3167,1833,595,404,210,92,22,6,3,2,0
4413152000,충청남도,천안시 동남구,문성동,2667,1694,455,245,179,67,18,6,2,0,1
4413153000,충청남도,천안시 동남구,원성1동,4449,1923,994,683,606,176,47,15,1,3,1
4413154000,충청남도,천안시 동남구,원성2동,5435,2316,1234,892,678,225,75,8,6,1,0
4413155000,충청남도,천안시 동남구,봉명동,8836,4026,1761,1416,1193,342,81,10,6,0,1
4413156000,충청남도,천안시 동남구,일봉동,9007,2169,1684,1800,2408,746,144,39,12,3,2
4413157000,충청남도,천안시 동남구,신방동,17380,4784,3000,3594,4549,1185,181,70,11,5,1
4413158000,충청남도,천안시 동남구,청룡동,17214,4224,3218,3538,4593,1286,260,68,18,6,3
4413159000,충청남도,천안시 동남구,신안동,14354,6463,2666,2271,2154,621,129,44,6,0,0
4413300000,충청남도,천안시 서북구,,147201,54994,25753,26140,30369,7869,1570,361,101,29,15
4413325000,충청남도,천안시 서북구,성환읍,11798,4380,2694,1974,1861,643,169,60,12,1,4
4413325300,충청남도,천안시 서북구,성거읍,9495,3447,1934,1610,1814,554,103,21,7,2,3
4413325600,충청남도,천안시 서북구,직산읍,8992,3598,1796,1473,1543,441,98,26,13,3,1
4413331000,충청남도,천안시 서북구,입장면,4485,1974,1034,656,541,184,69,23,3,1,0
4413351000,충청남도,천안시 서북구,성정1동,8774,4418,1750,1280,937,294,68,19,7,1,0
4413352000,충청남도,천안시 서북구,성정2동,15429,9607,2553,1657,1179,330,83,13,5,1,1
4413353000,충청남도,천안시 서북구,쌍용1동,6211,2041,1233,1241,1249,355,63,23,6,0,0
4413354000,충청남도,천안시 서북구,쌍용2동,14108,2976,2360,3269,4286,986,192,28,7,3,1
4413355000,충청남도,천안시 서북구,쌍용3동,7947,2170,1500,1726,1887,557,89,12,3,2,1
4413356000,충청남도,천안시 서북구,백석동,12366,2082,1830,2796,4304,1070,225,43,8,5,3
4413356500,충청남도,천안시 서북구,불당동,12524,2642,1766,2818,4182,928,139,33,13,3,0
4413358000,충청남도,천안시 서북구,부성1동,16846,8253,2428,2323,2945,708,143,33,9,3,1
4413359000,충청남도,천안시 서북구,부성2동,18226,7406,2875,3317,3641,819,129,27,8,4,0
4415000000,충청남도,공주시,,48835,19685,12328,7458,6018,2260,774,216,50,19,27
4415025000,충청남도,공주시,유구읍,3882,1535,1238,553,350,129,60,13,3,1,0
4415031000,충청남도,공주시,이인면,1726,730,487,249,141,78,28,7,2,2,2
4415032000,충청남도,공주시,탄천면,1617,728,520,193,95,43,23,8,1,1,5
4415033000,충청남도,공주시,계룡면,3169,1576,828,391,203,101,48,15,4,2,1
4415034000,충청남도,공주시,반포면,2209,1061,496,308,224,76,31,9,0,0,4
4415036000,충청남도,공주시,의당면,2444,1010,600,365,299,108,40,15,6,0,1
4415037000,충청남도,공주시,정안면,2462,1073,747,320,181,86,43,9,0,1,2
4415038000,충청남도,공주시,우성면,2733,1151,774,379,234,129,43,16,4,3,0
4415039000,충청남도,공주시,사곡면,1563,661,486,202,108,65,26,11,3,1,0
4415040000,충청남도,공주시,신풍면,1561,704,484,197,109,42,14,7,2,0,2
4415051000,충청남도,공주시,중학동,2802,1343,664,381,268,96,42,5,2,0,1
4415054000,충청남도,공주시,웅진동,3778,1450,916,596,517,218,55,19,4,2,1
4415055000,충청남도,공주시,금학동,2540,1010,531,367,397,171,49,10,3,0,2
4415056000,충청남도,공주시,옥룡동,4423,1792,1118,722,545,180,47,14,0,2,3
4415057000,충청남도,공주시,신관동,8217,3101,1709,1461,1376,420,118,21,7,1,3
4415059000,충청남도,공주시,월송동,3709,760,730,774,971,318,107,37,9,3,0
4418000000,충청남도,보령시,,47011,18835,12478,7141,5650,2084,571,174,55,13,10
4418025000,충청남도,보령시,웅천읍,3517,1617,1033,450,258,106,35,14,3,1,0
4418031000,충청남도,보령시,주포면,999,559,229,105,60,29,11,3,2,1,0
4418032000,충청남도,보령시,오천면,1157,497,358,157,88,38,11,5,3,0,0
4418032500,충청남도,보령시,오천면어항출장소,902,418,253,108,66,39,12,4,2,0,0
4418032700,충청남도,보령시,오천면원산도출장,604,273,186,78,36,16,9,3,1,2,0
4418033000,충청남도,보령시,천북면,1885,820,604,223,136,64,21,10,5,2,0
4418034000,충청남도,보령시,청소면,1485,663,465,199,78,57,17,5,1,0,0
4418035000,충청남도,보령시,청라면,2139,937,684,257,144,79,28,5,4,0,1
4418036000,충청남도,보령시,남포면,2700,1169,810,365,202,98,40,10,4,0,2
4418038000,충청남도,보령시,주산면,1404,635,491,146,80,32,16,3,0,0,1
4418039000,충청남도,보령시,미산면,1030,502,302,119,55,31,11,8,1,1,0
4418040000,충청남도,보령시,성주면,1298,603,344,180,103,51,11,3,2,1,0
4418041000,충청남도,보령시,주교면,2434,980,676,382,222,108,50,7,6,1,2
4418051500,충청남도,보령시,대천1동,6876,2297,1592,1240,1256,384,75,23,8,1,0
4418052500,충청남도,보령시,대천2동,3385,1223,838,555,539,174,42,10,0,2,2
4418053500,충청남도,보령시,대천3동,6139,2216,1348,1071,1040,350,78,32,3,0,1
4418054500,충청남도,보령시,대천4동,5486,1787,1259,1013,1014,323,66,16,7,1,0
4418056500,충청남도,보령시,대천5동,3571,1639,1006,493,273,105,38,13,3,0,1
4420000000,충청남도,아산시,,124223,45093,24801,21368,23889,7013,1518,372,113,30,26
4420025000,충청남도,아산시,염치읍,3294,1315,805,516,422,165,47,16,4,3,1
4420025300,충청남도,아산시,배방읍,25404,8092,4510,4803,6013,1585,311,60,20,8,2
4420031000,충청남도,아산시,송악면,1834,679,505,281,207,113,36,10,1,0,2
4420033000,충청남도,아산시,탕정면,9218,4143,967,1270,2194,530,82,25,7,0,0
4420035000,충청남도,아산시,음봉면,8632,3227,1749,1581,1525,416,103,19,7,3,2
4420036000,충청남도,아산시,둔포면,6458,3058,1362,915,736,260,87,28,10,1,1
4420037000,충청남도,아산시,영인면,2835,1199,816,380,233,133,42,26,1,3,2
4420038000,충청남도,아산시,인주면,3824,1831,921,513,388,112,42,12,4,1,0
4420039000,충청남도,아산시,선장면,1699,685,545,250,135,50,25,5,2,0,2
4420040000,충청남도,아산시,도고면,2271,960,673,310,182,89,37,15,2,1,2
4420041000,충청남도,아산시,신창면,9913,3863,2252,1598,1556,514,91,26,10,0,3
4420057000,충청남도,아산시,온양1동,3852,1741,790,629,521,125,31,11,2,1,1
4420058000,충청남도,아산시,온양2동,3592,1477,780,591,499,186,46,7,4,1,1
4420059000,충청남도,아산시,온양3동,11922,3278,2272,2286,2970,868,190,36,14,6,2
4420060000,충청남도,아산시,온양4동,7742,2276,1591,1531,1677,522,118,21,4,0,2
4420061000,충청남도,아산시,온양5동,11113,3679,2139,2092,2386,654,116,32,11,2,2
4420062000,충청남도,아산시,온양6동,10620,3590,2124,1822,2245,691,114,23,10,0,1
4421000000,충청남도,서산시,,70991,24738,16811,12397,11926,3865,916,249,60,19,10
4421025000,충청남도,서산시,대산읍,6577,2627,1413,1056,1047,323,79,25,4,3,0
4421031000,충청남도,서산시,인지면,3272,1106,804,567,548,178,47,12,5,4,1
4421032000,충청남도,서산시,부석면,2730,1015,944,414,213,88,39,14,2,1,0
4421033000,충청남도,서산시,팔봉면,1685,644,617,207,117,62,25,11,2,0,0
4421034000,충청남도,서산시,지곡면,3990,1512,946,692,583,176,58,16,5,1,1
4421036000,충청남도,서산시,성연면,2161,663,531,476,347,106,30,5,3,0,0
4421037000,충청남도,서산시,음암면,4484,1504,1222,772,666,253,55,7,3,1,1
4421038000,충청남도,서산시,운산면,2728,1109,858,389,227,98,35,8,4,0,0
4421039000,충청남도,서산시,해미면,3945,1826,1051,550,309,126,57,21,2,1,2
4421040000,충청남도,서산시,고북면,3122,997,935,521,439,168,48,11,2,1,0
4421051000,충청남도,서산시,부춘동,8023,2874,1615,1428,1514,462,93,31,4,2,0
4421052500,충청남도,서산시,동문1동,6741,1998,1407,1285,1480,452,88,24,5,1,1
4421053500,충청남도,서산시,동문2동,4433,1768,915,758,690,233,48,18,2,1,0
4421054000,충청남도,서산시,수석동,6401,2298,1397,1034,1185,380,78,16,10,2,1
4421055000,충청남도,서산시,석남동,10699,2797,2156,2248,2561,760,136,30,7,1,3
4423000000,충청남도,논산시,,56347,23555,14455,8340,6444,2569,703,197,44,16,24
4423025000,충청남도,논산시,강경읍,4670,2026,1277,703,413,178,52,17,3,0,1
4423025300,충청남도,논산시,연무읍,6922,3043,1760,940,716,344,81,26,7,2,3
4423031000,충청남도,논산시,성동면,2260,921,718,324,171,87,27,8,2,0,2
4423032000,충청남도,논산시,광석면,2246,930,691,300,174,98,39,9,2,2,1
4423033000,충청남도,논산시,노성면,1631,680,465,201,188,63,28,4,2,0,0
4423034000,충청남도,논산시,상월면,1876,870,516,255,147,55,19,10,1,1,2
4423035000,충청남도,논산시,부적면,1923,859,549,257,159,72,21,3,3,0,0
4423036000,충청남도,논산시,연산면,3322,1601,898,421,233,113,35,10,4,3,4
4423038000,충청남도,논산시,벌곡면,1463,761,442,127,75,37,11,6,1,1,2
4423039000,충청남도,논산시,양촌면,2657,1193,726,352,221,93,44,16,4,3,5
4423040000,충청남도,논산시,가야곡면,1989,915,615,225,141,62,28,2,0,1,0
4423041000,충청남도,논산시,은진면,2445,1369,554,262,149,69,25,9,6,1,1
4423042000,충청남도,논산시,채운면,1263,560,356,173,97,44,23,8,1,1,0
4423051000,충청남도,논산시,취암동,14328,5436,3089,2489,2260,812,190,46,6,0,0
4423052000,충청남도,논산시,부창동,7352,2391,1799,1311,1300,442,80,23,2,1,3
4425000000,충청남도,계룡시,,14858,3413,2903,2918,3969,1291,268,68,15,7,6
4425031000,충청남도,계룡시,두마면,2540,553,510,547,618,229,57,18,3,3,2
4425031500,충청남도,계룡시,엄사면,6686,1930,1427,1246,1444,482,119,29,4,2,3
4425033000,충청남도,계룡시,신도안면,2516,268,242,490,1162,318,28,8,0,0,0
4425051000,충청남도,계룡시,금암동,3116,662,724,635,745,262,64,13,8,2,1
4427000000,충청남도,당진시,,73434,29664,16626,11525,10784,3545,946,256,55,21,12
4427025000,충청남도,당진시,합덕읍,4864,2136,1344,701,426,158,69,22,6,2,0
4427025300,충청남도,당진시,송악읍,12753,6029,2562,1777,1718,509,110,36,10,2,0
